Subscriber ID,Show,Episodes Watched,Episode Length (m),Total Mins watched,
1879,Walking Dead,3.40,40,136,1879
1879,Lost,1.47,45,66,1879
1879,Weeds,0.23,30,7,1879
1879,Mad Men,0.44,45,20,1879
1879,Pony,0.17,30,5,1879
1879,Lorax,0.17,30,5,1879
1878,Walking Dead,2.85,40,114,1878
1878,Lost,1.20,45,54,1878
1878,Weeds,0.30,30,9,1878
1878,Mad Men,0.49,45,22,1878
1878,Pony,0.20,30,6,1878
1878,Lorax,0.13,30,4,1878
1877,Walking Dead,2.78,40,111,1877
1877,Lost,1.04,45,47,1877
1877,Lorax,0.23,30,7,1877
1877,Pony,0.20,30,6,1877
1877,Weeds,0.07,30,2,1877
1877,Mad Men,0.00,45,0,1877
1876,Walking Dead,2.82,40,113,1876
1876,Lost,0.96,45,43,1876
1876,Weeds,0.27,30,8,1876
1876,Mad Men,0.44,45,20,1876
1876,Pony,0.13,30,4,1876
1876,Lorax,0.13,30,4,1876
1875,Walking Dead,3.03,40,121,1875
1875,Lost,1.11,45,50,1875
1875,Weeds,0.47,30,14,1875
1875,Mad Men,0.84,45,38,1875
1875,Pony,0.13,30,4,1875
1875,Lorax,0.13,30,4,1875
1874,Walking Dead,3.50,40,140,1874
1874,Lost,1.60,45,72,1874
1874,Lorax,0.23,30,7,1874
1874,Pony,0.17,30,5,1874
1874,Weeds,0.10,30,3,1874
1874,Mad Men,0.00,45,0,1874
1873,Walking Dead,2.93,40,117,1873
1873,Lost,1.00,45,45,1873
1873,Weeds,0.33,30,10,1873
1873,Mad Men,0.49,45,22,1873
1873,Pony,0.13,30,4,1873
1873,Lorax,0.10,30,3,1873
1872,Walking Dead,3.13,40,125,1872
1872,Lost,1.29,45,58,1872
1872,Weeds,0.20,30,6,1872
1872,Pony,0.13,30,4,1872
1872,Mad Men,0.22,45,10,1872
1872,Lorax,0.10,30,3,1872
1871,Walking Dead,2.52,40,101,1871
1871,Lost,0.67,45,30,1871
1871,Pony,0.20,30,6,1871
1871,Weeds,0.17,30,5,1871
1871,Mad Men,0.31,45,14,1871
1871,Lorax,0.13,30,4,1871
1870,Walking Dead,2.87,40,115,1870
1870,Lost,0.96,45,43,1870
1870,Pony,0.20,30,6,1870
1870,Weeds,0.13,30,4,1870
1870,Lorax,0.13,30,4,1870
1870,Mad Men,0.04,45,2,1870
1869,Walking Dead,3.50,40,140,1869
1869,Lost,1.56,45,70,1869
1869,Pony,0.30,30,9,1869
1869,Lorax,0.23,30,7,1869
1869,Weeds,0.03,30,1,1869
1869,Mad Men,0.00,45,0,1869
1868,Walking Dead,2.82,40,113,1868
1868,Lost,0.96,45,43,1868
1868,Weeds,0.23,30,7,1868
1868,Pony,0.23,30,7,1868
1868,Mad Men,0.44,45,20,1868
1868,Lorax,0.20,30,6,1868
1867,Walking Dead,2.98,40,119,1867
1867,Lost,1.09,45,49,1867
1867,Pony,0.07,30,2,1867
1867,Lorax,0.07,30,2,1867
1867,Mad Men,0.00,45,0,1867
1867,Weeds,0.00,30,0,1867
1866,Walking Dead,2.93,40,117,1866
1866,Lost,0.91,45,41,1866
1866,Pony,0.13,30,4,1866
1866,Weeds,0.10,30,3,1866
1866,Lorax,0.10,30,3,1866
1866,Mad Men,0.00,45,0,1866
1865,Walking Dead,2.93,40,117,1865
1865,Lost,1.04,45,47,1865
1865,Weeds,0.20,30,6,1865
1865,Mad Men,0.27,45,12,1865
1865,Lorax,0.07,30,2,1865
1865,Pony,0.03,30,1,1865
1864,Walking Dead,3.03,40,121,1864
1864,Lost,1.22,45,55,1864
1864,Weeds,0.20,30,6,1864
1864,Mad Men,0.31,45,14,1864
1864,Lorax,0.13,30,4,1864
1864,Pony,0.10,30,3,1864
1863,Walking Dead,2.85,40,114,1863
1863,Lost,1.00,45,45,1863
1863,Lorax,0.17,30,5,1863
1863,Mad Men,0.27,45,12,1863
1863,Weeds,0.13,30,4,1863
1863,Pony,0.07,30,2,1863
1862,Walking Dead,2.88,40,115,1862
1862,Lost,0.96,45,43,1862
1862,Weeds,0.20,30,6,1862
1862,Pony,0.13,30,4,1862
1862,Lorax,0.10,30,3,1862
1862,Mad Men,0.13,45,6,1862
1861,Walking Dead,2.87,40,115,1861
1861,Lost,0.91,45,41,1861
1861,Mad Men,0.31,45,14,1861
1861,Weeds,0.13,30,4,1861
1861,Lorax,0.13,30,4,1861
1861,Pony,0.10,30,3,1861
1860,Walking Dead,2.78,40,111,1860
1860,Lost,1.13,45,51,1860
1860,Weeds,0.30,30,9,1860
1860,Mad Men,0.53,45,24,1860
1860,Pony,0.10,30,3,1860
1860,Lorax,0.10,30,3,1860
1859,Walking Dead,3.25,40,130,1859
1859,Lost,1.51,45,68,1859
1859,Mad Men,0.58,45,26,1859
1859,Weeds,0.27,30,8,1859
1859,Lorax,0.17,30,5,1859
1859,Pony,0.10,30,3,1859
1858,Walking Dead,3.05,40,122,1858
1858,Lost,1.22,45,55,1858
1858,Pony,0.23,30,7,1858
1858,Weeds,0.20,30,6,1858
1858,Lorax,0.20,30,6,1858
1858,Mad Men,0.27,45,12,1858
1857,Walking Dead,3.02,40,121,1857
1857,Lost,1.16,45,52,1857
1857,Weeds,0.37,30,11,1857
1857,Mad Men,0.62,45,28,1857
1857,Lorax,0.10,30,3,1857
1857,Pony,0.07,30,2,1857
1856,Walking Dead,2.88,40,115,1856
1856,Lost,0.91,45,41,1856
1856,Weeds,0.17,30,5,1856
1856,Mad Men,0.31,45,14,1856
1856,Pony,0.10,30,3,1856
1856,Lorax,0.07,30,2,1856
1855,Walking Dead,2.92,40,117,1855
1855,Lost,1.09,45,49,1855
1855,Lorax,0.20,30,6,1855
1855,Weeds,0.17,30,5,1855
1855,Pony,0.17,30,5,1855
1855,Mad Men,0.22,45,10,1855
1854,Walking Dead,2.75,40,110,1854
1854,Lost,0.78,45,35,1854
1854,Weeds,0.23,30,7,1854
1854,Mad Men,0.27,45,12,1854
1854,Pony,0.10,30,3,1854
1854,Lorax,0.07,30,2,1854
1853,Walking Dead,2.75,40,110,1853
1853,Lost,1.09,45,49,1853
1853,Pony,0.47,30,14,1853
1853,Lorax,0.23,30,7,1853
1853,Mad Men,0.27,45,12,1853
1853,Weeds,0.13,30,4,1853
1852,Walking Dead,3.10,40,124,1852
1852,Lost,1.24,45,56,1852
1852,Weeds,0.30,30,9,1852
1852,Mad Men,0.53,45,24,1852
1852,Lorax,0.13,30,4,1852
1852,Pony,0.10,30,3,1852
1851,Walking Dead,2.97,40,119,1851
1851,Lost,1.29,45,58,1851
1851,Weeds,0.20,30,6,1851
1851,Mad Men,0.27,45,12,1851
1851,Pony,0.03,30,1,1851
1851,Lorax,0.03,30,1,1851
1850,Walking Dead,3.45,40,138,1850
1850,Lost,1.58,45,71,1850
1850,Pony,0.27,30,8,1850
1850,Lorax,0.17,30,5,1850
1850,Weeds,0.07,30,2,1850
1850,Mad Men,0.00,45,0,1850
1849,Walking Dead,2.98,40,119,1849
1849,Lost,1.13,45,51,1849
1849,Mad Men,0.89,45,40,1849
1849,Weeds,0.40,30,12,1849
1849,Pony,0.10,30,3,1849
1849,Lorax,0.10,30,3,1849
1848,Walking Dead,2.82,40,113,1848
1848,Lost,1.04,45,47,1848
1848,Pony,0.27,30,8,1848
1848,Lorax,0.17,30,5,1848
1848,Weeds,0.13,30,4,1848
1848,Mad Men,0.13,45,6,1848
1847,Walking Dead,2.88,40,115,1847
1847,Lost,1.04,45,47,1847
1847,Mad Men,0.89,45,40,1847
1847,Weeds,0.40,30,12,1847
1847,Pony,0.30,30,9,1847
1847,Lorax,0.20,30,6,1847
1846,Walking Dead,2.92,40,117,1846
1846,Lost,1.16,45,52,1846
1846,Pony,0.23,30,7,1846
1846,Mad Men,0.31,45,14,1846
1846,Weeds,0.13,30,4,1846
1846,Lorax,0.10,30,3,1846
1845,Walking Dead,3.00,40,120,1845
1845,Lost,1.11,45,50,1845
1845,Weeds,0.17,30,5,1845
1845,Mad Men,0.22,45,10,1845
1845,Pony,0.10,30,3,1845
1845,Lorax,0.07,30,2,1845
1844,Walking Dead,2.93,40,117,1844
1844,Lost,1.09,45,49,1844
1844,Weeds,0.27,30,8,1844
1844,Mad Men,0.44,45,20,1844
1844,Pony,0.20,30,6,1844
1844,Lorax,0.17,30,5,1844
1843,Walking Dead,3.47,40,139,1843
1843,Lost,1.56,45,70,1843
1843,Lorax,0.10,30,3,1843
1843,Weeds,0.07,30,2,1843
1843,Pony,0.07,30,2,1843
1843,Mad Men,0.00,45,0,1843
1842,Walking Dead,3.32,40,133,1842
1842,Lost,1.49,45,67,1842
1842,Lorax,0.10,30,3,1842
1842,Mad Men,0.13,45,6,1842
1842,Weeds,0.07,30,2,1842
1842,Pony,0.03,30,1,1842
1841,Walking Dead,2.97,40,119,1841
1841,Lost,1.02,45,46,1841
1841,Weeds,0.33,30,10,1841
1841,Mad Men,0.53,45,24,1841
1841,Pony,0.07,30,2,1841
1841,Lorax,0.07,30,2,1841
1840,Walking Dead,3.02,40,121,1840
1840,Lost,1.29,45,58,1840
1840,Weeds,0.30,30,9,1840
1840,Mad Men,0.58,45,26,1840
1840,Lorax,0.23,30,7,1840
1840,Pony,0.20,30,6,1840
1839,Walking Dead,2.88,40,115,1839
1839,Lost,0.98,45,44,1839
1839,Pony,0.27,30,8,1839
1839,Weeds,0.13,30,4,1839
1839,Lorax,0.13,30,4,1839
1839,Mad Men,0.00,45,0,1839
1838,Walking Dead,3.33,40,133,1838
1838,Lost,1.49,45,67,1838
1838,Pony,0.17,30,5,1838
1838,Lorax,0.13,30,4,1838
1838,Mad Men,0.13,45,6,1838
1838,Weeds,0.07,30,2,1838
1837,Walking Dead,2.57,40,103,1837
1837,Lost,0.62,45,28,1837
1837,Mad Men,0.71,45,32,1837
1837,Weeds,0.33,30,10,1837
1837,Pony,0.17,30,5,1837
1837,Lorax,0.13,30,4,1837
1836,Walking Dead,2.58,40,103,1836
1836,Lost,0.60,45,27,1836
1836,Weeds,0.20,30,6,1836
1836,Pony,0.13,30,4,1836
1836,Mad Men,0.22,45,10,1836
1836,Lorax,0.10,30,3,1836
1835,Walking Dead,2.70,40,108,1835
1835,Lost,0.84,45,38,1835
1835,Mad Men,0.36,45,16,1835
1835,Weeds,0.17,30,5,1835
1835,Pony,0.03,30,1,1835
1835,Lorax,0.03,30,1,1835
1834,Walking Dead,2.83,40,113,1834
1834,Lost,0.96,45,43,1834
1834,Weeds,0.17,30,5,1834
1834,Mad Men,0.27,45,12,1834
1834,Pony,0.10,30,3,1834
1834,Lorax,0.07,30,2,1834
1833,Walking Dead,2.60,40,104,1833
1833,Lost,0.76,45,34,1833
1833,Weeds,0.23,30,7,1833
1833,Mad Men,0.44,45,20,1833
1833,Pony,0.10,30,3,1833
1833,Lorax,0.10,30,3,1833
1832,Walking Dead,3.02,40,121,1832
1832,Lost,1.20,45,54,1832
1832,Lorax,0.17,30,5,1832
1832,Mad Men,0.22,45,10,1832
1832,Weeds,0.10,30,3,1832
1832,Pony,0.07,30,2,1832
1831,Walking Dead,3.17,40,127,1831
1831,Lost,1.18,45,53,1831
1831,Lorax,0.23,30,7,1831
1831,Pony,0.17,30,5,1831
1831,Mad Men,0.22,45,10,1831
1831,Weeds,0.10,30,3,1831
1830,Walking Dead,3.07,40,123,1830
1830,Lost,1.33,45,60,1830
1830,Weeds,0.40,30,12,1830
1830,Mad Men,0.67,45,30,1830
1830,Pony,0.10,30,3,1830
1830,Lorax,0.07,30,2,1830
1829,Walking Dead,3.22,40,129,1829
1829,Lost,1.38,45,62,1829
1829,Pony,0.13,30,4,1829
1829,Lorax,0.13,30,4,1829
1829,Weeds,0.07,30,2,1829
1829,Mad Men,0.00,45,0,1829
1828,Walking Dead,2.82,40,113,1828
1828,Lost,0.91,45,41,1828
1828,Lorax,0.23,30,7,1828
1828,Pony,0.20,30,6,1828
1828,Weeds,0.13,30,4,1828
1828,Mad Men,0.18,45,8,1828
1827,Walking Dead,3.13,40,125,1827
1827,Lost,1.36,45,61,1827
1827,Weeds,0.17,30,5,1827
1827,Lorax,0.13,30,4,1827
1827,Mad Men,0.13,45,6,1827
1827,Pony,0.03,30,1,1827
1826,Walking Dead,2.92,40,117,1826
1826,Lost,1.09,45,49,1826
1826,Weeds,0.23,30,7,1826
1826,Mad Men,0.40,45,18,1826
1826,Pony,0.10,30,3,1826
1826,Lorax,0.10,30,3,1826
1825,Walking Dead,2.78,40,111,1825
1825,Lost,0.93,45,42,1825
1825,Weeds,0.50,30,15,1825
1825,Mad Men,0.76,45,34,1825
1825,Pony,0.17,30,5,1825
1825,Lorax,0.13,30,4,1825
1824,Walking Dead,3.23,40,129,1824
1824,Lost,1.24,45,56,1824
1824,Weeds,0.23,30,7,1824
1824,Mad Men,0.22,45,10,1824
1824,Pony,0.10,30,3,1824
1824,Lorax,0.07,30,2,1824
1823,Walking Dead,3.27,40,131,1823
1823,Lost,1.51,45,68,1823
1823,Weeds,0.27,30,8,1823
1823,Pony,0.23,30,7,1823
1823,Lorax,0.23,30,7,1823
1823,Mad Men,0.36,45,16,1823
1822,Walking Dead,2.92,40,117,1822
1822,Lost,1.02,45,46,1822
1822,Weeds,0.17,30,5,1822
1822,Pony,0.10,30,3,1822
1822,Lorax,0.10,30,3,1822
1822,Mad Men,0.13,45,6,1822
1821,Walking Dead,3.15,40,126,1821
1821,Lost,1.20,45,54,1821
1821,Weeds,0.23,30,7,1821
1821,Mad Men,0.44,45,20,1821
1821,Pony,0.13,30,4,1821
1821,Lorax,0.07,30,2,1821
1820,Walking Dead,2.90,40,116,1820
1820,Lost,1.11,45,50,1820
1820,Weeds,0.17,30,5,1820
1820,Mad Men,0.22,45,10,1820
1820,Pony,0.07,30,2,1820
1820,Lorax,0.03,30,1,1820
1819,Walking Dead,2.42,40,97,1819
1819,Lost,0.73,45,33,1819
1819,Weeds,0.57,30,17,1819
1819,Mad Men,0.98,45,44,1819
1819,Pony,0.10,30,3,1819
1819,Lorax,0.10,30,3,1819
1818,Walking Dead,3.22,40,129,1818
1818,Lost,1.44,45,65,1818
1818,Lorax,0.20,30,6,1818
1818,Pony,0.17,30,5,1818
1818,Weeds,0.07,30,2,1818
1818,Mad Men,0.00,45,0,1818
1817,Walking Dead,2.83,40,113,1817
1817,Lost,0.84,45,38,1817
1817,Pony,0.07,30,2,1817
1817,Lorax,0.07,30,2,1817
1817,Weeds,0.03,30,1,1817
1817,Mad Men,0.00,45,0,1817
1816,Walking Dead,2.93,40,117,1816
1816,Lost,1.13,45,51,1816
1816,Lorax,0.27,30,8,1816
1816,Pony,0.23,30,7,1816
1816,Weeds,0.10,30,3,1816
1816,Mad Men,0.09,45,4,1816
1815,Walking Dead,2.88,40,115,1815
1815,Lost,0.93,45,42,1815
1815,Lorax,0.13,30,4,1815
1815,Weeds,0.10,30,3,1815
1815,Pony,0.03,30,1,1815
1815,Mad Men,0.00,45,0,1815
1814,Walking Dead,2.92,40,117,1814
1814,Lost,1.22,45,55,1814
1814,Weeds,0.13,30,4,1814
1814,Pony,0.13,30,4,1814
1814,Mad Men,0.22,45,10,1814
1814,Lorax,0.10,30,3,1814
1813,Walking Dead,3.07,40,123,1813
1813,Lost,1.11,45,50,1813
1813,Pony,0.20,30,6,1813
1813,Lorax,0.17,30,5,1813
1813,Weeds,0.10,30,3,1813
1813,Mad Men,0.00,45,0,1813
1812,Walking Dead,2.75,40,110,1812
1812,Lost,0.89,45,40,1812
1812,Mad Men,0.49,45,22,1812
1812,Weeds,0.20,30,6,1812
1812,Pony,0.13,30,4,1812
1812,Lorax,0.10,30,3,1812
1811,Walking Dead,2.87,40,115,1811
1811,Lost,1.11,45,50,1811
1811,Weeds,0.27,30,8,1811
1811,Lorax,0.23,30,7,1811
1811,Pony,0.20,30,6,1811
1811,Mad Men,0.36,45,16,1811
1810,Walking Dead,2.97,40,119,1810
1810,Lost,1.09,45,49,1810
1810,Pony,0.17,30,5,1810
1810,Lorax,0.17,30,5,1810
1810,Mad Men,0.22,45,10,1810
1810,Weeds,0.10,30,3,1810
1809,Walking Dead,2.98,40,119,1809
1809,Lost,1.07,45,48,1809
1809,Mad Men,0.62,45,28,1809
1809,Weeds,0.27,30,8,1809
1809,Lorax,0.13,30,4,1809
1809,Pony,0.07,30,2,1809
1808,Walking Dead,3.32,40,133,1808
1808,Lost,1.51,45,68,1808
1808,Weeds,0.27,30,8,1808
1808,Pony,0.27,30,8,1808
1808,Lorax,0.23,30,7,1808
1808,Mad Men,0.36,45,16,1808
1807,Walking Dead,2.97,40,119,1807
1807,Lost,1.00,45,45,1807
1807,Weeds,0.20,30,6,1807
1807,Pony,0.17,30,5,1807
1807,Mad Men,0.31,45,14,1807
1807,Lorax,0.10,30,3,1807
1806,Walking Dead,2.98,40,119,1806
1806,Lost,1.31,45,59,1806
1806,Weeds,0.40,30,12,1806
1806,Mad Men,0.71,45,32,1806
1806,Pony,0.10,30,3,1806
1806,Lorax,0.07,30,2,1806
1805,Walking Dead,3.22,40,129,1805
1805,Lost,1.40,45,63,1805
1805,Weeds,0.40,30,12,1805
1805,Mad Men,0.67,45,30,1805
1805,Pony,0.07,30,2,1805
1805,Lorax,0.07,30,2,1805
1804,Walking Dead,2.85,40,114,1804
1804,Lost,1.07,45,48,1804
1804,Weeds,0.30,30,9,1804
1804,Mad Men,0.58,45,26,1804
1804,Lorax,0.10,30,3,1804
1804,Pony,0.07,30,2,1804
1803,Walking Dead,2.77,40,111,1803
1803,Lost,0.82,45,37,1803
1803,Weeds,0.20,30,6,1803
1803,Pony,0.17,30,5,1803
1803,Mad Men,0.31,45,14,1803
1803,Lorax,0.13,30,4,1803
1802,Walking Dead,3.18,40,127,1802
1802,Lost,1.33,45,60,1802
1802,Lorax,0.20,30,6,1802
1802,Pony,0.13,30,4,1802
1802,Weeds,0.03,30,1,1802
1802,Mad Men,0.00,45,0,1802
1801,Walking Dead,3.15,40,126,1801
1801,Lost,1.29,45,58,1801
1801,Pony,0.23,30,7,1801
1801,Lorax,0.17,30,5,1801
1801,Mad Men,0.22,45,10,1801
1801,Weeds,0.10,30,3,1801
1800,Walking Dead,2.82,40,113,1800
1800,Lost,0.96,45,43,1800
1800,Weeds,0.17,30,5,1800
1800,Mad Men,0.27,45,12,1800
1800,Pony,0.07,30,2,1800
1800,Lorax,0.07,30,2,1800
1799,Walking Dead,2.82,40,113,1799
1799,Lost,1.13,45,51,1799
1799,Weeds,0.20,30,6,1799
1799,Pony,0.20,30,6,1799
1799,Lorax,0.20,30,6,1799
1799,Mad Men,0.36,45,16,1799
1798,Walking Dead,2.60,40,104,1798
1798,Lost,0.84,45,38,1798
1798,Weeds,0.30,30,9,1798
1798,Mad Men,0.49,45,22,1798
1798,Pony,0.17,30,5,1798
1798,Lorax,0.10,30,3,1798
1797,Walking Dead,3.25,40,130,1797
1797,Lost,1.53,45,69,1797
1797,Mad Men,0.67,45,30,1797
1797,Weeds,0.33,30,10,1797
1797,Pony,0.10,30,3,1797
1797,Lorax,0.03,30,1,1797
1796,Walking Dead,2.62,40,105,1796
1796,Lost,0.78,45,35,1796
1796,Mad Men,0.58,45,26,1796
1796,Weeds,0.27,30,8,1796
1796,Pony,0.17,30,5,1796
1796,Lorax,0.07,30,2,1796
1795,Walking Dead,2.62,40,105,1795
1795,Lost,0.91,45,41,1795
1795,Weeds,0.37,30,11,1795
1795,Mad Men,0.53,45,24,1795
1795,Lorax,0.20,30,6,1795
1795,Pony,0.13,30,4,1795
1794,Walking Dead,3.03,40,121,1794
1794,Lost,1.38,45,62,1794
1794,Weeds,0.10,30,3,1794
1794,Pony,0.10,30,3,1794
1794,Mad Men,0.18,45,8,1794
1794,Lorax,0.07,30,2,1794
1793,Walking Dead,3.12,40,125,1793
1793,Lost,1.11,45,50,1793
1793,Weeds,0.13,30,4,1793
1793,Lorax,0.10,30,3,1793
1793,Pony,0.03,30,1,1793
1793,Mad Men,0.04,45,2,1793
1792,Walking Dead,2.78,40,111,1792
1792,Lost,0.91,45,41,1792
1792,Weeds,0.37,30,11,1792
1792,Mad Men,0.71,45,32,1792
1792,Pony,0.07,30,2,1792
1792,Lorax,0.07,30,2,1792
1791,Walking Dead,2.80,40,112,1791
1791,Lost,1.07,45,48,1791
1791,Pony,0.13,30,4,1791
1791,Weeds,0.10,30,3,1791
1791,Lorax,0.10,30,3,1791
1791,Mad Men,0.18,45,8,1791
1790,Walking Dead,2.93,40,117,1790
1790,Lost,1.07,45,48,1790
1790,Pony,0.10,30,3,1790
1790,Mad Men,0.09,45,4,1790
1790,Weeds,0.03,30,1,1790
1790,Lorax,0.03,30,1,1790
1789,Walking Dead,3.70,40,148,1789
1789,Lost,1.84,45,83,1789
1789,Pony,0.10,30,3,1789
1789,Lorax,0.10,30,3,1789
1789,Mad Men,0.00,45,0,1789
1789,Weeds,0.00,30,0,1789
1788,Walking Dead,3.22,40,129,1788
1788,Lost,1.49,45,67,1788
1788,Weeds,0.23,30,7,1788
1788,Pony,0.17,30,5,1788
1788,Mad Men,0.22,45,10,1788
1788,Lorax,0.07,30,2,1788
1787,Walking Dead,2.67,40,107,1787
1787,Lost,0.89,45,40,1787
1787,Weeds,0.13,30,4,1787
1787,Lorax,0.13,30,4,1787
1787,Mad Men,0.18,45,8,1787
1787,Pony,0.07,30,2,1787
1786,Walking Dead,3.03,40,121,1786
1786,Lost,1.16,45,52,1786
1786,Lorax,0.23,30,7,1786
1786,Pony,0.20,30,6,1786
1786,Weeds,0.07,30,2,1786
1786,Mad Men,0.09,45,4,1786
1785,Walking Dead,2.97,40,119,1785
1785,Lost,1.02,45,46,1785
1785,Pony,0.23,30,7,1785
1785,Lorax,0.13,30,4,1785
1785,Weeds,0.10,30,3,1785
1785,Mad Men,0.09,45,4,1785
1784,Walking Dead,2.65,40,106,1784
1784,Lost,0.84,45,38,1784
1784,Weeds,0.20,30,6,1784
1784,Lorax,0.17,30,5,1784
1784,Mad Men,0.31,45,14,1784
1784,Pony,0.13,30,4,1784
1783,Walking Dead,3.30,40,132,1783
1783,Lost,1.56,45,70,1783
1783,Weeds,0.43,30,13,1783
1783,Mad Men,0.84,45,38,1783
1783,Pony,0.10,30,3,1783
1783,Lorax,0.03,30,1,1783
1782,Walking Dead,3.28,40,131,1782
1782,Lost,1.36,45,61,1782
1782,Pony,0.13,30,4,1782
1782,Lorax,0.13,30,4,1782
1782,Weeds,0.10,30,3,1782
1782,Mad Men,0.00,45,0,1782
1781,Walking Dead,3.13,40,125,1781
1781,Lost,1.18,45,53,1781
1781,Weeds,0.30,30,9,1781
1781,Lorax,0.23,30,7,1781
1781,Mad Men,0.44,45,20,1781
1781,Pony,0.20,30,6,1781
1780,Walking Dead,3.10,40,124,1780
1780,Lost,1.22,45,55,1780
1780,Pony,0.13,30,4,1780
1780,Weeds,0.10,30,3,1780
1780,Lorax,0.10,30,3,1780
1780,Mad Men,0.00,45,0,1780
1779,Walking Dead,2.62,40,105,1779
1779,Lost,0.89,45,40,1779
1779,Mad Men,0.67,45,30,1779
1779,Weeds,0.33,30,10,1779
1779,Lorax,0.10,30,3,1779
1779,Pony,0.03,30,1,1779
1778,Walking Dead,3.05,40,122,1778
1778,Lost,1.24,45,56,1778
1778,Lorax,0.20,30,6,1778
1778,Weeds,0.17,30,5,1778
1778,Pony,0.17,30,5,1778
1778,Mad Men,0.27,45,12,1778
1777,Walking Dead,2.90,40,116,1777
1777,Lost,1.02,45,46,1777
1777,Pony,0.10,30,3,1777
1777,Weeds,0.07,30,2,1777
1777,Lorax,0.07,30,2,1777
1777,Mad Men,0.00,45,0,1777
1776,Walking Dead,2.87,40,115,1776
1776,Lost,1.04,45,47,1776
1776,Weeds,0.43,30,13,1776
1776,Mad Men,0.67,45,30,1776
1776,Pony,0.17,30,5,1776
1776,Lorax,0.07,30,2,1776
1775,Walking Dead,2.92,40,117,1775
1775,Lost,1.04,45,47,1775
1775,Weeds,0.40,30,12,1775
1775,Mad Men,0.76,45,34,1775
1775,Lorax,0.17,30,5,1775
1775,Pony,0.10,30,3,1775
1774,Walking Dead,3.37,40,135,1774
1774,Lost,1.49,45,67,1774
1774,Pony,0.17,30,5,1774
1774,Lorax,0.13,30,4,1774
1774,Weeds,0.10,30,3,1774
1774,Mad Men,0.00,45,0,1774
1773,Walking Dead,2.98,40,119,1773
1773,Lost,1.09,45,49,1773
1773,Pony,0.23,30,7,1773
1773,Weeds,0.17,30,5,1773
1773,Lorax,0.13,30,4,1773
1773,Mad Men,0.09,45,4,1773
1772,Walking Dead,2.60,40,104,1772
1772,Lost,0.64,45,29,1772
1772,Lorax,0.17,30,5,1772
1772,Weeds,0.13,30,4,1772
1772,Pony,0.13,30,4,1772
1772,Mad Men,0.04,45,2,1772
1771,Walking Dead,3.12,40,125,1771
1771,Lost,1.33,45,60,1771
1771,Mad Men,0.31,45,14,1771
1771,Weeds,0.13,30,4,1771
1771,Lorax,0.13,30,4,1771
1771,Pony,0.03,30,1,1771
1770,Walking Dead,2.83,40,113,1770
1770,Lost,1.00,45,45,1770
1770,Mad Men,0.36,45,16,1770
1770,Weeds,0.17,30,5,1770
1770,Pony,0.17,30,5,1770
1770,Lorax,0.07,30,2,1770
1769,Walking Dead,3.07,40,123,1769
1769,Lost,1.27,45,57,1769
1769,Mad Men,0.36,45,16,1769
1769,Weeds,0.17,30,5,1769
1769,Pony,0.17,30,5,1769
1769,Lorax,0.10,30,3,1769
1768,Walking Dead,2.78,40,111,1768
1768,Lost,0.87,45,39,1768
1768,Lorax,0.23,30,7,1768
1768,Pony,0.13,30,4,1768
1768,Mad Men,0.00,45,0,1768
1768,Weeds,0.00,30,0,1768
1767,Walking Dead,2.47,40,99,1767
1767,Lost,0.58,45,26,1767
1767,Weeds,0.17,30,5,1767
1767,Pony,0.13,30,4,1767
1767,Lorax,0.07,30,2,1767
1767,Mad Men,0.04,45,2,1767
1766,Walking Dead,3.63,40,145,1766
1766,Lost,1.80,45,81,1766
1766,Lorax,0.17,30,5,1766
1766,Pony,0.10,30,3,1766
1766,Mad Men,0.00,45,0,1766
1766,Weeds,0.00,30,0,1766
1765,Walking Dead,3.05,40,122,1765
1765,Lost,1.09,45,49,1765
1765,Weeds,0.23,30,7,1765
1765,Mad Men,0.31,45,14,1765
1765,Pony,0.13,30,4,1765
1765,Lorax,0.10,30,3,1765
1764,Walking Dead,2.95,40,118,1764
1764,Lost,1.13,45,51,1764
1764,Weeds,0.40,30,12,1764
1764,Mad Men,0.67,45,30,1764
1764,Pony,0.07,30,2,1764
1764,Lorax,0.07,30,2,1764
1763,Walking Dead,2.98,40,119,1763
1763,Lost,1.11,45,50,1763
1763,Weeds,0.23,30,7,1763
1763,Mad Men,0.27,45,12,1763
1763,Pony,0.03,30,1,1763
1763,Lorax,0.00,30,0,1763
1762,Walking Dead,2.70,40,108,1762
1762,Lost,0.96,45,43,1762
1762,Mad Men,0.49,45,22,1762
1762,Weeds,0.20,30,6,1762
1762,Pony,0.20,30,6,1762
1762,Lorax,0.13,30,4,1762
1761,Walking Dead,3.05,40,122,1761
1761,Lost,1.18,45,53,1761
1761,Weeds,0.23,30,7,1761
1761,Mad Men,0.31,45,14,1761
1761,Pony,0.13,30,4,1761
1761,Lorax,0.13,30,4,1761
1760,Walking Dead,2.80,40,112,1760
1760,Lost,0.98,45,44,1760
1760,Weeds,0.30,30,9,1760
1760,Pony,0.20,30,6,1760
1760,Lorax,0.20,30,6,1760
1760,Mad Men,0.36,45,16,1760
1759,Walking Dead,3.15,40,126,1759
1759,Lost,1.42,45,64,1759
1759,Pony,0.23,30,7,1759
1759,Mad Men,0.22,45,10,1759
1759,Weeds,0.10,30,3,1759
1759,Lorax,0.10,30,3,1759
1758,Walking Dead,2.82,40,113,1758
1758,Lost,0.93,45,42,1758
